"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s"
"167995","SN 2024adml","10:10:40.485","-02:26:05.03","SN Ic-BL","0.037","6dFGS gJ101040.9-022557","0.037346","ALeRCE, GOTO, ATLAS","ZTF, GOTO, ATLAS","ePESSTO+","ALeRCE; ATLAS; GOTO","ZTF24abwsaxu","ATLAS-CHL - ATLAS-04, ATLAS-HKO - ATLAS-02, GOTO-N - GOTO-1, P48 - ZTF-Cam","ESO-NTT - EFOSC2-NTT","1","1","","18.3632","r-ZTF","2024-12-06 11:05:02.000","ALeRCE","","2024TNSTR4779....1M","2024TNSCR4837....1D",""
"167994","AT 2024admk","09:37:21.104","-30:19:35.91","","","","","GOTO, ATLAS","GOTO, ATLAS","","ATLAS; GOTO","GOTO24iuh","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, GOTO-S - GOTO-3, GOTO-S - GOTO-4","","1","1","","18.97","L-GOTO","2024-12-06 14:31:37.056","GOTO_bot","","2024TNSTR4782....1O","",""
"167993","AT 2024admj","00:06:52.898","+17:18:26.04","","","","","YSE","Pan-STARRS","","Pan-STARRS; YSE","PS24mhc","PS1 - GPC1","","1","1","","20.87","g-P1","2024-12-03 07:46:44.832","YSE_Bot1","","2024TNSTR4786....1J","",""
"167992","AT 2024admi","02:33:47.564","-39:48:00.62","","","","","ATLAS","ATLAS","","ATLAS","ATLAS24rcs","ATLAS-STH - ATLAS-03","","1","1","","19.388","orange-ATLAS","2024-12-03 20:26:19.104","ATLAS_Bot1","","2024TNSTR4780....1T","",""
"167991","AT 2024admh","08:25:08.031","-16:07:26.19","","","","","ATLAS, ZTF","ATLAS, ZTF","","ATLAS; ZTF","ATLAS24rcr","ATLAS-CHL - ATLAS-04, P48 - ZTF-Cam","","1","1","","19.355","cyan-ATLAS","2024-12-06 06:19:56.640","ATLAS_Bot1","","2024TNSTR4780....1T","",""
"167990","AT 2024admg","01:11:53.386","-68:55:16.98","","","","","ATLAS","ATLAS","","ATLAS","ATLAS24rcp","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03","","1","1","","19.343","cyan-ATLAS","2024-12-04 01:58:31.584","ATLAS_Bot1","","2024TNSTR4780....1T","",""
"167989","AT 2024admf","23:16:24.011","+45:44:43.48","","","","","ATLAS","ATLAS","","ATLAS","ATLAS24rcc","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01","","1","1","","19.389","orange-ATLAS","2024-12-05 06:25:39.648","ATLAS_Bot1","","2024TNSTR4780....1T","",""
"167988","AT 2024adme","23:59:13.434","-36:50:36.36","","","","","ATLAS","ATLAS","","ATLAS","ATLAS24rby","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03","","1","1","","19.44","cyan-ATLAS","2024-12-04 01:17:10.176","ATLAS_Bot1","","2024TNSTR4780....1T","",""
"167987","AT 2024admd","03:10:02.670","-69:26:27.92","","","","","ATLAS","ATLAS","","ATLAS","ATLAS24rbw","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03","","1","1","","19.266","cyan-ATLAS","2024-12-04 02:52:01.344","ATLAS_Bot1","","2024TNSTR4780....1T","",""
"167986","AT 2024admc","02:18:52.072","+33:43:18.64","","","UGC 01778","0.016805","SGLF, ATLAS","ZTF, ATLAS","","ATLAS; SGLF","ZTF24abwmzop","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","","1","1","","19.47","r-ZTF","2024-12-06 05:30:15.000","Perez-Fournon","","2024TNSTR4785....1P","",""
"167985","AT 2024admb","12:15:09.171","+04:55:58.64","","","","","GOTO, ATLAS","GOTO, ATLAS","","ATLAS; GOTO","GOTO24itl","ATLAS-HKO - ATLAS-02, GOTO-N - GOTO-1","","1","1","","18.45","L-GOTO","2024-12-01 05:49:50.880","GOTO_bot","","2024TNSTR4781....1K","",""
"167983","AT 2024adma","07:08:46.900","-22:24:49.80","","","","","XOSS","XOSS","","XOSS","KATS24X007","Other - Other","","1","1","","17.49","Clear-","2024-12-05 20:42:39.744","Zhang","","2024TNSTR4771....1X","",""
"167982","AT 2024adlz","11:56:41.070","-32:48:31.42","","","","","ATLAS, GOTO","ATLAS, GOTO","","ATLAS; GOTO","ATLAS24rbj","ATLAS-CHL - ATLAS-04, GOTO-S - GOTO-3, GOTO-S - GOTO-4","","1","1","","19.129","cyan-ATLAS","2024-12-05 07:55:18.912","ATLAS_Bot1","","2024TNSTR4768....1T","",""
"167981","AT 2024adly","12:59:52.413","+47:15:37.21","","","","","ATLAS","ATLAS","","ATLAS","ATLAS24rbi","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01","","1","1","","18.909","orange-ATLAS","2024-12-05 14:52:43.680","ATLAS_Bot1","","2024TNSTR4768....1T","",""
"167980","AT 2024adlx","09:31:13.290","+56:16:12.06","","","SDSS J093113.29+561611.0","0.1172704","ALeRCE, ZTF","ZTF","","ALeRCE; ZTF","ZTF22acazuyu","P48 - ZTF-Cam","","1","1","","19.883","g-ZTF","2024-12-05 10:28:32.002","ALeRCE","","2024TNSTR4767....1M","",""
"167979","AT 2024adlw","22:23:45.391","+23:47:45.92","","","SDSS J222345.53+234747.4","","ALeRCE, YSE","ZTF, Pan-STARRS","","ALeRCE; Pan-STARRS; YSE","ZTF24abuzqwe","P48 - ZTF-Cam, PS2 - GPC2","","1","1","","20.2298","g-ZTF","2024-12-05 04:13:46.004","ALeRCE","","2024TNSTR4767....1M","",""
"167978","AT 2024adlv","07:43:29.340","+44:50:33.57","","","SDSS J074329.31+445032.4","","ALeRCE","ZTF","","ALeRCE","ZTF24abvzbvl","P48 - ZTF-Cam","","1","1","","19.9781","r-ZTF","2024-12-05 09:17:53.002","ALeRCE","","2024TNSTR4767....1M","",""
"167977","AT 2024adlu","23:41:04.050","+23:53:15.34","","","SDSS J234104.34+235314.6","","ALeRCE","ZTF","","ALeRCE","ZTF24abwdtof","P48 - ZTF-Cam","","1","1","","20.1205","g-ZTF","2024-12-05 04:12:21.997","ALeRCE","","2024TNSTR4767....1M","",""
"167976","AT 2024adlt","22:45:19.011","+17:11:44.89","","","SDSS J224518.97+171142.1","","ALeRCE, YSE","ZTF, Pan-STARRS","","ALeRCE; Pan-STARRS; YSE","ZTF24abwdtzj","P48 - ZTF-Cam, PS2 - GPC2","","1","1","","20.1745","g-ZTF","2024-12-05 04:14:27.001","ALeRCE","","2024TNSTR4767....1M","",""
"167975","AT 2024adls","10:04:56.859","+43:07:31.25","","","SDSS J100456.97+430729.6","","ALeRCE","ZTF","","ALeRCE","ZTF24abwjtzv","P48 - ZTF-Cam","","1","1","","20.5208","g-ZTF","2024-12-05 10:43:43.997","ALeRCE","","2024TNSTR4767....1M","",""
"167974","AT 2024adlr","11:09:05.954","-12:25:51.96","","","LEDA  104056","0.036725","ALeRCE","ZTF","","ALeRCE","ZTF24abwkuol","P48 - ZTF-Cam","","1","1","","19.7097","r-ZTF","2024-12-05 11:59:43.999","ALeRCE","","2024TNSTR4767....1M","",""
"167973","AT 2024adlq","08:31:28.492","+11:04:28.64","","","SDSS J083128.43+110433.2","0.09599796","ALeRCE, GOTO","ZTF, GOTO","","ALeRCE; GOTO","ZTF24abwkxwh","GOTO-S - GOTO-3, GOTO-S - GOTO-4, P48 - ZTF-Cam","","1","1","","20.7127","g-ZTF","2024-12-05 10:58:57.003","ALeRCE","","2024TNSTR4767....1M","",""
"167972","AT 2024adlp","15:03:20.908","+41:12:44.07","","","SDSS J150320.89+411244.0","","ALeRCE","ZTF","","ALeRCE","ZTF24abwlhmc","P48 - ZTF-Cam","","1","1","","18.5296","g-ZTF","2024-12-05 12:54:59.003","ALeRCE","","2024TNSTR4767....1M","",""
"167971","AT 2024adlo","15:52:06.576","+16:17:35.48","","","2MASX J15520697+1617409","0.08724","ALeRCE","ZTF","","ALeRCE","ZTF24abwljiw","P48 - ZTF-Cam","","1","1","","18.9803","r-ZTF","2024-12-05 13:24:45.996","ALeRCE","","2024TNSTR4767....1M","",""
"167968","AT 2024adll","08:53:57.189","+37:22:25.40","","","SDSS J085357.19+372225.2","","ALeRCE","ZTF","","ALeRCE","ZTF24abutvtk","P48 - ZTF-Cam","","1","1","","20.5444","r-ZTF","2024-12-03 09:38:15.000","ALeRCE","","2024TNSTR4767....1M","",""
"167966","AT 2024adlj","00:33:24.231","+24:45:16.28","","","SDSS J003324.30+244515.2","","ALeRCE","ZTF","","ALeRCE","ZTF24abvknct","P48 - ZTF-Cam","","1","1","","20.3278","g-ZTF","2024-12-03 05:20:02.003","ALeRCE","","2024TNSTR4767....1M","",""
"167963","AT 2024adlg","22:18:44.062","+12:49:47.97","","","SDSS J221844.07+124947.8","","ALeRCE","ZTF","","ALeRCE","ZTF24abwdtsj","P48 - ZTF-Cam","","1","1","","20.6114","r-ZTF","2024-12-03 02:12:41.000","ALeRCE","","2024TNSTR4767....1M","",""
"167959","AT 2024adlc","06:38:44.137","+75:33:29.14","","","WISEA J063844.41+753333.8","","ALeRCE","ZTF","","ALeRCE","ZTF24abwhdkv","P48 - ZTF-Cam","","1","1","","20.5125","r-ZTF","2024-12-03 09:20:04.001","ALeRCE","","2024TNSTR4767....1M","",""
"167958","AT 2024adlb","08:41:13.071","+27:54:41.18","","","LEDA 1821178","0.05806","ALeRCE, Pan-STARRS","ZTF, Pan-STARRS","","ALeRCE; Pan-STARRS","ZTF24abwigvs","P48 - ZTF-Cam, PS2 - GPC2","","1","1","","19.9168","r-ZTF","2024-12-03 10:08:36.001","ALeRCE","","2024TNSTR4767....1M","",""
"167957","AT 2024adla","07:55:35.508","+79:30:42.22","","","WISEA J075534.79+793043.4","","ALeRCE","ZTF","","ALeRCE","ZTF24abwinhc","P48 - ZTF-Cam","","1","1","","19.9577","r-ZTF","2024-12-03 09:20:04.001","ALeRCE","","2024TNSTR4767....1M","",""
"167956","AT 2024adkz","10:48:24.657","+72:07:33.41","","","","","ALeRCE","ZTF","","ALeRCE","ZTF24abwjpgf","P48 - ZTF-Cam","","1","1","","20.801","g-ZTF","2024-12-03 10:49:30.996","ALeRCE","","2024TNSTR4767....1M","",""
"167952","AT 2024adkv","22:17:15.520","+43:32:48.30","","","","","XOSS","XOSS","","XOSS","KATS24X006","Other - Other","","1","1","","19.23","Clear-","2024-12-05 14:39:19.296","Zhang","","2024TNSTR4771....1X","",""
"167950","AT 2024adkt","12:41:04.816","-03:28:20.26","","","","","ZTF, Pan-STARRS","ZTF, Pan-STARRS","","Pan-STARRS; ZTF","ZTF24abwlhuv","P48 - ZTF-Cam, PS1 - GPC1","","1","1","","19.6807","r-ZTF","2024-12-02 13:00:50.002","Fritz","","2024TNSTR4772....1S","",""
"167949","AT 2024adks","22:21:40.430","-48:47:37.53","","","","","ATLAS","ATLAS","","ATLAS","ATLAS24rbh","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03","","1","1","","18.749","cyan-ATLAS","2024-12-04 00:40:15.744","ATLAS_Bot1","","2024TNSTR4768....1T","",""
"167948","AT 2024adkr","08:52:19.745","+16:56:47.20","","","","","ATLAS, GOTO","ATLAS, GOTO","","ATLAS; GOTO","ATLAS24rbg","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, GOTO-N - GOTO-1, GOTO-N - GOTO-2","","1","1","","18.582","orange-ATLAS","2024-12-03 12:54:25.056","ATLAS_Bot1","","2024TNSTR4768....1T","",""
"167947","AT 2024adkq","10:53:11.712","-21:12:07.22","","","","","ATLAS","ATLAS","","ATLAS","ATLAS24rbf","ATLAS-CHL - ATLAS-04","","1","1","","19.321","cyan-ATLAS","2024-12-02 07:45:20.160","ATLAS_Bot1","","2024TNSTR4768....1T","",""
"167946","AT 2024adkp","09:34:52.079","+20:28:25.55","","","","","LAST","LAST","","LAST","","LAST - LAST-Cam","","1","1","","19.75","Clear-","2024-12-05 02:21:46.000","Konno","","2024TNSTR4770....1K","",""
"167944","AT 2024adkn","11:29:24.962","+52:29:00.21","","","","","ZTF, ATLAS","ZTF, ATLAS","","ATLAS; ZTF","ZTF24abwlhjm","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","","1","1","","19.3428","r-ZTF","2024-12-03 12:49:17.999","Fritz","","2024TNSTR4772....1S","",""
"167943","AT 2024adkm","14:47:51.507","+24:01:08.35","","","","","ZTF","ZTF","","ZTF","ZTF24abwledu","P48 - ZTF-Cam","","1","1","","19.3706","r-ZTF","2024-12-05 12:24:31.003","Fritz","","2024TNSTR4772....1S","",""
"167942","AT 2024adkl","13:57:09.438","+11:33:04.84","","","","","ZTF, ATLAS","ZTF, ATLAS","","ATLAS; ZTF","ZTF24abvrohe","ATLAS-HKO - ATLAS-02, ATLAS-STH - ATLAS-03, P48 - ZTF-Cam","","1","1","","19.0717","g-ZTF","2024-12-03 12:13:04.995","Fritz","","2024TNSTR4772....1S","",""
"167941","AT 2024adkk","14:38:28.153","+22:54:22.18","","","","","ZTF","ZTF","","ZTF","ZTF24abwledt","P48 - ZTF-Cam","","1","1","","19.401","r-ZTF","2024-12-05 12:24:31.003","Fritz","","2024TNSTR4772....1S","",""
"167940","AT 2024adkj","03:27:49.626","-44:45:44.99","","","","","ATLAS","ATLAS","","ATLAS","ATLAS24rbd","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03","","1","1","","19.392","cyan-ATLAS","2024-12-04 03:13:45.120","ATLAS_Bot1","","2024TNSTR4768....1T","",""
"167939","SN 2024adki","10:53:28.633","-32:56:39.98","SN Ia","0.07","","","ATLAS, GOTO","ATLAS, GOTO","ePESSTO+","ATLAS; GOTO","ATLAS24rbc","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, GOTO-S - GOTO-3, GOTO-S - GOTO-4","ESO-NTT - EFOSC2-NTT","1","1","","18.739","cyan-ATLAS","2024-12-05 07:45:54.720","ATLAS_Bot1","","2024TNSTR4768....1T","2024TNSCR4855....1S",""
"167938","AT 2024adkh","08:27:22.362","+21:36:57.49","","","","","ZTF","ZTF","","ZTF","ZTF24abvefks","P48 - ZTF-Cam","","1","1","","19.8864","r-ZTF","2024-12-03 10:06:34.004","Fritz","","2024TNSTR4772....1S","",""
"167937","AT 2024adkg","08:07:37.532","+78:47:02.44","","","","","ZTF, ATLAS","ZTF, ATLAS","","ATLAS; ZTF","ZTF24abvmxcl","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","","1","1","","19.9255","r-ZTF","2024-12-03 09:21:30.003","Fritz","","2024TNSTR4772....1S","",""
"167936","AT 2024adkf","06:39:33.819","-68:12:26.72","","","","","ATLAS","ATLAS","","ATLAS","ATLAS24raw","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03","","1","1","","18.927","cyan-ATLAS","2024-12-04 05:23:00.384","ATLAS_Bot1","","2024TNSTR4768....1T","",""
"167935","AT 2024adke","03:41:52.100","+32:09:30.00","","","","","ATLAS, Pan-STARRS","ATLAS, Pan-STARRS","","ATLAS; Pan-STARRS","ATLAS24raq","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, PS1 - GPC1","","1","1","","19.448","orange-ATLAS","2024-12-03 09:19:16.032","ATLAS_Bot1","","2024TNSTR4768....1T","",""
"167934","AT 2024adkd","11:02:25.144","+27:40:18.92","","","","","ATLAS, ALeRCE, Pan-STARRS","ATLAS, ZTF, Pan-STARRS","","ALeRCE; ATLAS; Pan-STARRS","ATLAS24rao","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS2 - GPC2","","1","1","","19.21","orange-ATLAS","2024-12-04 14:00:27.360","ATLAS_Bot1","","2024TNSTR4768....1T","",""
"167933","AT 2024adkc","09:05:28.910","+22:36:08.24","","","","","ZTF, GOTO, Fink","ZTF, GOTO","","Fink; GOTO; ZTF","ZTF24abwbjpg","GOTO-N - GOTO-1, GOTO-N - GOTO-2, P48 - ZTF-Cam","","1","1","","19.04","r-ZTF","2024-12-04 10:30:36.002","Fritz","","2024TNSTR4772....1S","",""
"167932","SN 2024adkb","05:25:36.829","-31:32:48.63","SN Ia","0.09","","","ATLAS, GOTO","ATLAS, GOTO","ePESSTO+","ATLAS; GOTO","ATLAS24rae","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, GOTO-S - GOTO-4","ESO-NTT - EFOSC2-NTT","1","1","","19.072","cyan-ATLAS","2024-12-05 03:41:37.824","ATLAS_Bot1","","2024TNSTR4768....1T","2024TNSCR4837....1D",""
"167931","AT 2024adka","23:59:22.022","+50:16:03.92","","","","","ZTF","ZTF","","ZTF","ZTF24abwetiv","P48 - ZTF-Cam","","1","1","","20.2873","g-ZTF","2024-12-03 05:28:15.000","Fritz","","2024TNSTR4772....1S","",""
"167929","AT 2024adjy","09:45:11.023","+08:19:06.64","","","","","GOTO, ZTF, ATLAS, LAST, BlackGEM","GOTO, ZTF, ATLAS, LAST, BlackGEM","","ATLAS; BlackGEM; GOTO; LAST; ZTF","GOTO24ite","ATLAS-CHL - ATLAS-04, ATLAS-HKO - ATLAS-02, BG2 - BlackGEM-Cam2, BG3 - BlackGEM-Cam3, GOTO-N - GOTO-1, GOTO-N - GOTO-2, LAST - LAST-Cam, P48 - ZTF-Cam","","1","1","","19.02","L-GOTO","2024-12-05 03:01:07.392","GOTO_bot","","2024TNSTR4769....1R","",""
"167928","AT 2024adjx","01:18:14.822","-36:20:58.09","","","","","ATLAS","ATLAS","","ATLAS","ATLAS24rac","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03","","1","1","","19.273","cyan-ATLAS","2024-12-05 01:48:27.648","ATLAS_Bot1","","2024TNSTR4768....1T","",""
"167927","AT 2024adjw","00:27:55.707","-22:55:01.52","","","","","ATLAS, YSE, GOTO","ATLAS, Pan-STARRS, GOTO","","ATLAS; GOTO; Pan-STARRS; YSE","ATLAS24rab","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, GOTO-N - GOTO-2, GOTO-S - GOTO-3, PS2 - GPC2","","1","1","","19.302","cyan-ATLAS","2024-12-05 01:22:40.224","ATLAS_Bot1","","2024TNSTR4768....1T","",""
"167926","AT 2024adjv","02:53:26.042","-32:51:58.61","","","","","ATLAS","ATLAS","","ATLAS","ATLAS24raa","ATLAS-CHL - ATLAS-04","","1","1","","19.247","cyan-ATLAS","2024-12-02 01:47:00.384","ATLAS_Bot1","","2024TNSTR4768....1T","",""
"167925","AT 2024adju","05:55:03.587","-33:08:54.66","","0.036","","","ATLAS, GOTO, Pan-STARRS","ATLAS, GOTO, Pan-STARRS","ePESSTO+","ATLAS; GOTO; Pan-STARRS","ATLAS24qzz","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, GOTO-S - GOTO-3, PS1 - GPC1","ESO-NTT - EFOSC2-NTT","1","1","","18.799","cyan-ATLAS","2024-12-05 03:13:20.928","ATLAS_Bot1","","2024TNSTR4768....1T","2024TNSCR4799....1D",""
"167924","AT 2024adjt","23:38:28.469","+34:13:24.34","","","","","ZTF","ZTF","","ZTF","ZTF24abwdtqv","P48 - ZTF-Cam","","1","1","","19.411","g-ZTF","2024-12-05 04:13:03.002","Fritz","","2024TNSTR4772....1S","",""
"167921","AT 2024adjq","23:25:32.614","+01:49:57.79","","","","","ZTF","ZTF","","ZTF","ZTF24abuznqn","P48 - ZTF-Cam","","1","1","","19.7736","g-ZTF","2024-12-03 05:38:44.001","Fritz","","2024TNSTR4772....1S","",""
"167920","SN 2024adjp","23:14:33.877","+28:19:46.95","SN Ia","0.023016","","","ZTF, ATLAS, Fink, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS; Fink; Pan-STARRS; ZTF","ZTF24abvgtut","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","19.7756","r-ZTF","2024-12-03 02:11:18.997","Fritz","","2024TNSTR4772....1S","2024TNSCR4777....1S",""
"167919","AT 2024adjo","09:23:55.299","+29:52:59.32","","","","","ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","","ATLAS; Pan-STARRS; ZTF","ZTF24abwbfot","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1","","1","1","","20.6484","r-ZTF","2024-12-02 11:24:31.968","ZTF_CLU_PUBLIC","","2024TNSTR4762....1D","",""
"167916","AT 2024adjm","09:23:40.780","+15:48:31.33","","","","","ATLAS, GOTO","ATLAS, GOTO","","ATLAS; GOTO","ATLAS24qzy","ATLAS-MLO - ATLAS-01, GOTO-N - GOTO-1, GOTO-N - GOTO-2","","1","1","","18.978","orange-ATLAS","2024-12-04 13:16:05.376","ATLAS_Bot1","","2024TNSTR4751....1T","",""
"167914","AT 2024adjk","07:37:30.840","+58:54:52.10","","","","","ALeRCE","ZTF","","ALeRCE","ZTF24abvetao","P48 - ZTF-Cam","","1","1","","20.2638","g-ZTF","2024-12-02 10:16:16.003","ALeRCE","","2024TNSTR4750....1M","",""
"167913","AT 2024adjj","01:53:34.532","+34:43:40.65","","","WISEA J015334.47+344340.5","","ALeRCE","ZTF","","ALeRCE","ZTF24abvjszl","P48 - ZTF-Cam","","1","1","","20.8297","r-ZTF","2024-12-02 05:49:08.000","ALeRCE","","2024TNSTR4750....1M","",""
"167912","AT 2024adji","23:34:14.974","-14:02:54.90","","","WISEA J233414.98-140254.7","","ALeRCE","ZTF","","ALeRCE","ZTF24abvtjxn","P48 - ZTF-Cam","","1","1","","20.4076","g-ZTF","2024-12-02 02:32:29.000","ALeRCE","","2024TNSTR4750....1M","",""
"167911","AT 2024adjh","00:12:05.926","+09:28:35.62","","","SDSS J001205.92+092835.4","","ALeRCE","ZTF","","ALeRCE","ZTF24abvtkzl","P48 - ZTF-Cam","","1","1","","20.7274","g-ZTF","2024-12-02 02:43:11.004","ALeRCE","","2024TNSTR4750....1M","",""
"167910","AT 2024adjg","03:01:02.731","+02:49:23.75","","","SDSS J030102.82+024923.0","","ALeRCE","ZTF","","ALeRCE","ZTF24abvukpp","P48 - ZTF-Cam","","1","1","","20.4858","r-ZTF","2024-12-04 05:06:56.998","ALeRCE","","2024TNSTR4750....1M","",""
"167909","AT 2024adjf","03:48:41.091","+37:32:31.42","","","SDSS J034840.98+373234.0","","ALeRCE, Pan-STARRS","ZTF, Pan-STARRS","","ALeRCE; Pan-STARRS","ZTF24abvuunk","P48 - ZTF-Cam, PS2 - GPC2","","1","1","","19.9259","r-ZTF","2024-12-04 05:14:30.002","ALeRCE","","2024TNSTR4750....1M","",""
"167908","AT 2024adje","06:33:00.537","+22:22:02.70","","","2MASX J06330049+2222008","0.06661","ALeRCE, ATLAS","ZTF, ATLAS","","ALeRCE; ATLAS","ZTF24abvytin","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","","1","1","","19.3096","g-ZTF","2024-12-04 08:59:22.001","ALeRCE","","2024TNSTR4750....1M","",""
"167907","AT 2024adjd","06:42:28.637","+67:51:00.01","","","WISEA J064228.95+675100.2","","ALeRCE","ZTF","","ALeRCE","ZTF24abwadvl","P48 - ZTF-Cam","","1","1","","20.9627","g-ZTF","2024-12-02 09:38:24.003","ALeRCE","","2024TNSTR4750....1M","",""
"167906","AT 2024adjc","10:01:58.095","+25:20:52.35","","","SDSS J100158.07+252051.5","","ALeRCE","ZTF","","ALeRCE","ZTF24abwckqi","P48 - ZTF-Cam","","1","1","","20.1041","r-ZTF","2024-12-04 11:28:42.001","ALeRCE","","2024TNSTR4750....1M","",""
"167905","AT 2024adjb","10:33:28.903","-14:36:42.46","","","WISEA J103328.85-143643.0","","ALeRCE","ZTF","","ALeRCE","ZTF24abwcmsm","P48 - ZTF-Cam","","1","1","","20.1015","r-ZTF","2024-12-03 12:34:48.996","ALeRCE","","2024TNSTR4750....1M","",""
"167904","AT 2024adja","15:21:01.885","+51:41:50.92","","","SDSS J152101.79+514151.0","","ALeRCE","ZTF","","ALeRCE","ZTF24abwcujs","P48 - ZTF-Cam","","1","1","","18.618","g-ZTF","2024-12-04 12:18:01.002","ALeRCE","","2024TNSTR4750....1M","",""
"167903","AT 2024adiz","15:04:38.538","+07:59:16.80","","","SDSS J150438.49+075917.0","","ALeRCE","ZTF","","ALeRCE","ZTF24abwcygj","P48 - ZTF-Cam","","1","1","","19.4039","r-ZTF","2024-12-02 13:30:58.000","ALeRCE","","2024TNSTR4750....1M","",""
"167902","AT 2024adiy","15:28:46.785","+07:20:35.49","","","SDSS J152846.55+072031.5","0.04201485","ALeRCE","ZTF","","ALeRCE","ZTF24abwcylq","P48 - ZTF-Cam","","1","1","","18.1899","r-ZTF","2024-12-04 13:31:03.996","ALeRCE","","2024TNSTR4750....1M","",""
"167901","SN 2024adix","11:21:01.107","+21:20:20.72","SN Ia","0.021035","","","ATLAS, ALeRCE, GOTO","ATLAS, ZTF, GOTO","ZTF","ALeRCE; ATLAS; GOTO","ATLAS24qzv","ATLAS-MLO - ATLAS-01, GOTO-N - GOTO-1, GOTO-N - GOTO-2, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.799","orange-ATLAS","2024-12-04 14:01:07.104","ATLAS_Bot1","","2024TNSTR4751....1T","2024TNSCR4819....1F",""
"167900","AT 2024adiw","11:36:27.273","+55:41:11.41","","","SDSS J113627.27+554110.9","","XOSS, ATLAS, ZTF","XOSS, ATLAS, ZTF","","ATLAS; XOSS; ZTF","KATS24X005","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Other - Other, P48 - ZTF-Cam","","1","1","","18.83","Clear-","2024-12-03 21:29:00.096","Zhang","","2024TNSTR4758....1M","",""
"167899","AT 2024adiv","20:05:45.687","+22:34:01.28","","","","","XOSS, ATLAS","XOSS, ATLAS","","ATLAS; XOSS","KATS24X004","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Other - Other","","1","1","","18.32","Clear-","2024-12-04 13:49:21.216","Zhang","","2024TNSTR4758....1M","",""
"167897","AT 2024adit","06:08:13.686","-61:07:55.43","","","","","ATLAS, GOTO","ATLAS, GOTO","","ATLAS; GOTO","ATLAS24qzs","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, GOTO-S - GOTO-3, GOTO-S - GOTO-4","","1","1","","19.3","cyan-ATLAS","2024-12-04 04:48:37.152","ATLAS_Bot1","","2024TNSTR4751....1T","",""
"167896","AT 2024adis","03:42:18.742","-64:50:54.48","","","","","ATLAS","ATLAS","","ATLAS","ATLAS24qzr","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03","","1","1","","19.37","cyan-ATLAS","2024-12-04 04:19:13.728","ATLAS_Bot1","","2024TNSTR4751....1T","",""
"167895","AT 2024adir","23:14:44.424","-70:21:57.48","","","","","ATLAS, GOTO","ATLAS, GOTO","","ATLAS; GOTO","ATLAS24qzq","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, GOTO-S - GOTO-3, GOTO-S - GOTO-4","","1","1","","18.797","cyan-ATLAS","2024-12-04 00:46:47.136","ATLAS_Bot1","","2024TNSTR4751....1T","",""
"167890","AT 2024adim","01:05:16.356","+28:00:43.97","","","","","ATLAS","ATLAS","","ATLAS","ATLAS24qzp","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01","","1","1","","19.384","orange-ATLAS","2024-12-03 07:42:57.600","ATLAS_Bot1","","2024TNSTR4751....1T","",""
